,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
363,Checkr,0.07207207207207207,0.003096136582186778,0.10409177454135823,0.37013530074191836,0.0019202480891626305,$4.60 ,2019/9/19,United States,Internet software & services,"['Y Combinator', ' Accel', ' T. Rowe Price']",4.6,2019-09-19
364,ZongMu Technology,0.013013013013013013,0.0005536045709668171,0.006302676787450638,0.30811569028860536,0.0006341707989019633,$11.40 ,2021/6/3,China,Auto & transportation,"['LTW Capital', ' Legend Capital', ' Qualcomm Ventures']",11.4,2021-06-03
365,Flutterwave,0.01001001001001001,9.834089550808449e-05,0.003204687602158632,0.30063994565674296,0.0005603412554778961,$1.00 ,2021/3/9,United States,Fintech,"['Green Visor Capital', ' CRE Venture Capital', ' Greycroft']",1.0,2021-03-09
366,Mobvoi,0.050050050050050046,0.0011190872643191971,0.009202484722936513,0.325288535708568,0.0015819936853067615,$1.00 ,2017/4/6,China,Consumer & retail,"['Sequoia Capital China', ' SIG Asia Investments', ' ZhenFund']",1.0,2017-04-06
367,Bringg,0.008008008008008008,0.00023948315223398055,0.0017850845490780874,0.2744171769725432,0.0005987578828364689,$1.00 ,2021/6/16,Israel,"Supply chain, logistics, & delivery","['Salesforce Ventures', ' next47', ' Pereg Ventures']",1.0,2021-06-16
368,Luoji Siwei,0.07407407407407407,0.0044481013439787295,0.011388815956887698,0.3465638616241026,0.0023264790692536586,$1.18 ,2017/7/20,China,Edtech,"['Sequoia Capital China', ' Qiming Venture Partners', ' Tencent Holdings']",1.18,2017-07-20
369,Symphony,0.016016016016016016,0.00031124480826524506,0.002530198532633492,0.3130254234024152,0.0007220574250568036,$1.40 ,2017/5/16,United States,Fintech,"['BNP Paribas', ' Goldman Sachs', ' Google']",1.4,2017-05-16
370,goPuff,0.06506506506506507,0.004121085861342924,0.09844066752790875,0.37013530074191836,0.001823169145493595,$15.00 ,2020/10/8,United States,E-commerce & direct-to-consumer,"['Accel', ' Softbank Group', ' Anthos Capital']",15.0,2020-10-08
371,Stripe,0.023023023023023025,0.0005637831976313257,0.006859797178906588,0.32634295559741267,0.0008496796142701637,$95.00 ,2014/1/23,United States,Fintech,"['Khosla Ventures', ' LowercaseCapital', ' capitalG']",95.0,2014-01-23
372,Thrasio,0.007007007007007007,0.00011452176018867123,0.0005150064527845554,0.25972731841806335,0.0005587699753466282,$10.00 ,2020/7/15,United States,Other,"['Upper90', ' RiverPark Ventures', ' Advent International']",10.0,2020-07-15
373,Yiguo,0.031031031031031032,0.009762278628335605,0.0037292911618334915,0.325288535708568,0.001622834518149524,$1.20 ,2016/11/9,China,"Supply chain, logistics, & delivery","['Alibaba Group', ' KKR', ' Goldman Sachs']",1.2,2016-11-09
374,VIPKid,0.06406406406406406,0.000994877744599265,0.010846305118119369,0.33657100476991825,0.0019237510375181225,$4.50 ,2016/8/4,China,Edtech,"['Sequoia Capital China', ' Tencent Holdings', ' Sinovation Ventures']",4.5,2016-08-04
375,Nuvemshop,0.06906906906906907,0.00498089652624606,0.09988869297140279,0.3744371987049811,0.00193524381625231,$3.10 ,2021/8/17,Brazil,E-commerce & direct-to-consumer,"['Kaszek Ventures', ' Qualcomm Ventures', ' Accel']",3.1,2021-08-17
376,Color,0.037037037037037035,0.0015678234864676544,0.01516785164571893,0.34972401841702755,0.0012057826878746896,$4.60 ,2021/1/4,United States,Health,"['General Catalyst', ' Viking Global Investors', ' T. Rowe Price']",4.6,2021-01-04
377,Orca Bio,0.037037037037037035,0.003253911978572181,0.009210896632368607,0.3468623662422112,0.0013999316736345504,$1.00 ,2020/6/17,United States,Health,"['Lightspeed Venture Partners', ' Data Collective', ' 8VC']",1.0,2020-06-17
378,Patreon,0.04904904904904905,0.0016104240610044797,0.024517237150015764,0.3566937176326016,0.001523808613123237,$4.00 ,2020/9/2,United States,Internet software & services,"['Index Ventures', ' Thrive Capital', ' CRV']",4.0,2020-09-02
379,Inxeption,0.02002002002002002,0.0,0.0070274812001868804,0.3421471599041693,0.0007174045116630921,$3.00 ,2022/1/13,United States,Fintech,"['Coatue Management', ' BMO Capital', ' Schonfeld Strategic Advisors']",3.0,2022-01-13
380,PatSnap,0.05105105105105105,0.001230891066133202,0.008444229586280175,0.3245021814723668,0.0016863393861475497,$1.00 ,2021/3/16,Singapore,Internet software & services,"['Sequoia Capital China', ' Shunwei Capital Partners', ' Qualgro']",1.0,2021-03-16
381,Expel,0.015015015015015015,0.000578727485276426,0.0046071190182586175,0.3116928848352997,0.0007647759687444223,$1.00 ,2021/11/18,United States,Cybersecurity,"['Paladin Capital Group', ' Greycroft', ' Scale Venture Partners']",1.0,2021-11-18
382,Collibra,0.04904904904904905,0.004490963095897453,0.02050923043890063,0.3610104950311136,0.0016855041224612937,$5.25 ,2019/1/29,Belgium,Data management & analytics,"['Index Ventures', ' Battery Ventures', ' ICONIQ Capital']",5.25,2019-01-29
383,Mambu,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$5.50 ,2021/1/6,Germany,Fintech,"['Runa Capital', ' Acton Capital Partners', ' Point Nine Capital']",5.5,2021-01-06
384,Zego,0.008008008008008008,0.0005676013401638027,0.0012470721483040545,0.28033916269210385,0.0006999872514745567,$1.10 ,2021/3/9,United Kingdom,Fintech,"['LocalGlobe', ' Balderton Capital', ' Target Global']",1.1,2021-03-09
385,ONE,0.009009009009009009,0.0011788553692598518,0.0020246227339952537,0.29589067392153356,0.0005978416466511096,$1.00 ,2021/12/8,Singapore,Internet software & services,"['Temasek', ' Guggenheim Investments', ' Qatar Investment Authority']",1.0,2021-12-08
386,Kurly,0.06306306306306306,0.003266287645041888,0.014778291613655159,0.3665973665973666,0.0018756378305001852,$3.30 ,2021/7/9,South Korea,"Supply chain, logistics, & delivery","['Sequoia Capital China', ' DST Global', ' DST Global']",3.3,2021-07-09
387,Digit Insurance,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$3.50 ,2021/1/15,India,Fintech,"['Fairfax Financial Holdings', ' A91 Partners', ' TVS Capital']",3.5,2021-01-15
388,TuJia,0.013013013013013013,0.0,0.0015213985635748755,0.3014275503047958,0.0006561527599999662,$1.50 ,2015/6/17,China,Travel,"['GGV Capital', ' QiMing Venture Partnersl']",1.5,2015-06-17
389,Black Sesame Technologies,0.002002002002002002,0.0,7.310704786315455e-05,0.24078158876365155,0.00034965185288005296,$2.00 ,2021/9/22,China,Artificial intelligence,"['Northern Light Venture Capital', ' Xiaomi', ' FutureX Capital']",2.0,2021-09-22
390,Uplight,0.001001001001001001,0.0,2.5438937844835997e-05,0.19995392612075827,0.0004237919817252086,$1.50 ,2021/3/3,United States,Other,"['Rubicon Technology Partners', ' Max Ventures', ' Inclusive Capital Partners']",1.5,2021-03-03
391,Rightway,0.07707707707707707,0.006739733209009499,0.05353458062113307,0.3915480867352525,0.0021872945352344724,$1.10 ,2021/3/30,United States,Health,"['Thrive Capital', ' Khosla Ventures', ' Tiger Global Management']",1.1,2021-03-30
392,Womai,0.02702702702702703,0.005632990362041509,0.0024417752330619003,0.30764492529198406,0.0013113975410669024,$1.00 ,2015/10/12,China,E-commerce & direct-to-consumer,"['SAIF Partners China', ' Baidu', ' IDG Capital']",1.0,2015-10-12
393,Fabric,0.014014014014014014,0.0005603497312037437,0.004479738342609406,0.3192288602514524,0.0006994828072745395,$1.00 ,2021/10/26,United States,"Supply chain, logistics, & delivery","['Innovation Endeavors', ' Aleph', ' Temasek']",1.0,2021-10-26
394,SITECH DEV,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2019/5/16,China,Other,['China Prosperity Capital'],1.0,2019-05-16
395,SellerX,0.005005005005005005,0.00023009319361520824,0.0017019014989589733,0.26493895211000473,0.0004802015322583637,$1.00 ,2021/12/9,Germany,E-commerce & direct-to-consumer,"['Cherry Ventures', ' Felix Capital', ' 83North']",1.0,2021-12-09
396,STORD,0.015015015015015015,0.0,0.0027878657275249444,0.30752745873020787,0.0006304780793467174,$1.13 ,2021/9/13,United States,"Supply chain, logistics, & delivery","['Dynamo VC', ' Susa Ventures', ' Founders Fund']",1.13,2021-09-13
397,ShipBob,0.001001001001001001,0.0,0.0015704989288545935,0.2568285760250046,0.00018604388493944688,$1.00 ,2021/6/29,United States,"Supply chain, logistics, & delivery","['Hyde Park Venture Partners', ' FundersClub. Bain Capital Ventures']",1.0,2021-06-29
398,Hopper,0.006006006006006006,0.0008469259202328709,0.00010101305417871092,0.24056583465185616,0.0006987611403828896,$3.00 ,2021/3/24,Canada,Travel,"['Capital One Growth Ventures', ' Citi Ventures', ' OMERS Ventures']",3.0,2021-03-24
399,Iodine Software,0.016016016016016016,0.0014249515614390056,0.007170620772750139,0.3112111338541014,0.0008043564345382131,$1.00 ,2021/12/1,United States,Data management & analytics,"['Advent International', ' Bain Capital Ventures', ' Silversmith Capital Partners']",1.0,2021-12-01
400,Nxin,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.08 ,2018/9/18,China,Internet software & services,"['Beijing Juneng Hesheng Industry Investment Fund', ' Beijing Shuju Xinrong Fund']",1.08,2018-09-18
401,Modernizing Medicine,0.01901901901901902,0.0019477142492584816,0.006764896424576268,0.3130254234024152,0.0009365764349712962,$1.00 ,2017/5/10,United States,Health,"['Warburg Pincus', ' Summit Partners', ' Sands Capital']",1.0,2017-05-10
402,GPclub,0.015015015015015015,0.0,0.002499873302125266,0.3116928848352997,0.0006724435036748186,$1.32 ,2018/10/22,South Korea,Other,['Goldman Sachs'],1.32,2018-10-22
403,LEAD School,0.002002002002002002,4.65613899785454e-06,0.00014217329428478558,0.24966348865914892,0.000260065673167099,$1.10 ,2022/1/13,India,Edtech,"['WestBridge Capital', ' GSV Ventures', ' Elevar Equity']",1.1,2022-01-13
404,Gaussian Robotics,0.001001001001001001,0.0,7.308617270462748e-05,0.23264425604113642,0.0001961518563714854,$1.00 ,2021/11/10,China,Hardware,"['BlueRun Ventures', ' Grand Flight Investment', ' Meituan Dianping']",1.0,2021-11-10
405,Revolution Precrafted,0.002002002002002002,0.0,1.2639600747325511e-05,0.20216225261405985,0.0006574939455987372,$1.00 ,2017/10/23,Philippines,Other,"['K2 Global', ' 500 Startups']",1.0,2017-10-23
406,Relativity Space,0.006006006006006006,0.00018649497186347305,0.0026807535707584124,0.2954564983178336,0.0003997952939395592,$4.20 ,2020/11/23,United States,Other,"['Playground Global', ' Bond', ' Tribe Capital']",4.2,2020-11-23
407,Checkout.com,0.1021021021021021,0.009624452596190327,0.07782862207547185,0.4168811668811669,0.0027792704862336193,$40.00 ,2019/5/2,United Kingdom,Fintech,"['Tiger Global Management', ' Insight Partners', ' DST Global']",40.0,2019-05-02
408,ContentSquare,0.009009009009009009,0.0018056879004628103,0.0033516783468473537,0.27136604259245767,0.0007580333289904624,$2.80 ,2021/5/25,France,Internet software & services,"['Highland Europe', ' Eurazeo', ' Canaan Partners']",2.8,2021-05-25
409,SparkCognition,0.009009009009009009,0.0008317180776986178,0.0020247404468365774,0.2970912631554461,0.0005842356098738697,$1.40 ,2022/1/25,United States,Artificial intelligence,"['March Capital Partners', ' Temasek', ' Doha Venture Capital']",1.4,2022-01-25
410,Stytch,0.050050050050050046,0.0017887556282739452,0.02650226718997832,0.36279928577225873,0.001522592460517123,$1.00 ,2021/11/18,United States,Cybersecurity,"['Index Ventures', ' Benchmark', ' Thrive Capital']",1.0,2021-11-18
411,LTK,0.03003003003003003,0.0,0.011965719786876638,0.32634295559741267,0.0009406550828641448,$2.00 ,2021/11/22,United States,Internet software & services,"['SoftBank Group', ' Maverick Capital']",2.0,2021-11-22
412,Moon Active,0.04004004004004004,0.0,0.03265741205666187,0.3520167895167895,0.0011646510891297251,$5.00 ,2020/1/26,Israel,Mobile & telecommunications,"['Insight Partners', ' Andalusian Capital Partners']",5.0,2020-01-26
413,Everly Health,0.003003003003003003,0.0,0.00013017494915262256,0.2504398054771189,0.00045310947603103066,$1.30 ,2020/12/3,United States,E-commerce & direct-to-consumer,"['Highland Capital Partners', ' Next Coast Ventures', ' SoGal Ventures']",1.3,2020-12-03
414,Discord,0.04904904904904905,0.009511760291375551,0.014728790007433698,0.3746113555415881,0.0015608336747877595,$7.00 ,2018/4/20,United States,Internet software & services,"['Benchmark', ' Greylock Partners', ' Tencent Holdings']",7.0,2018-04-20
415,Globalization Partners,0.001001001001001001,0.0,2.5905124624001487e-05,0.22108548295756641,0.0002187213342982774,$4.20 ,2022/1/24,United States,Internet software & services,"['Vista Equity Partners', ' Wincove', ' TDR Capital']",4.2,2022-01-24
416,Hopin,0.06906906906906907,0.009703954351333418,0.09974997670452458,0.3691175134804832,0.002078053406031885,$7.75 ,2020/11/10,United Kingdom,Internet software & services,"['Accel', ' Northzone Ventures', ' Institutional Venture Partners']",7.75,2020-11-10
417,DailyHunt,0.028028028028028028,7.700901567324775e-05,0.015604504593838943,0.31973577388424546,0.0009216318364772911,$3.10 ,2020/12/22,India,Internet software & services,"['Falcon Edge Capital', ' Omidyar Network', ' Sequoia Capital India']",3.1,2020-12-22
418,Dutchie,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$3.75 ,2021/3/16,United States,E-commerce & direct-to-consumer,"['Casa Verde Capital', ' Gron Ventures', ' Thrity Five Ventures']",3.75,2021-03-16
419,Epic Games,0.03403403403403403,0.0011672398089732482,0.005105591756404793,0.3131471284659465,0.0013117368744750607,$42.00 ,2018/10/26,United States,Other,"['Tencent Holdings', ' KKR', ' Smash Ventures']",42.0,2018-10-26
420,Blockstream,0.003003003003003003,1.002140551788236e-05,0.000523130554626843,0.2712746427802002,0.00026416259324681855,$3.20 ,2021/8/24,Canada,Fintech,"['AME Cloud Ventures', ' Future Perfect Ventures', ' Blockchain Capital']",3.2,2021-08-24
421,Plume,0.043043043043043044,0.00022579976209676295,0.033560444256462804,0.35247895598005,0.0012534180784481454,$2.60 ,2021/2/23,United States,Internet software & services,"['Insight Partners', ' Jackson Square Ventures', ' Liberty Gloval Ventures']",2.6,2021-02-23
422,Traveloka,0.01001001001001001,0.0,0.0011925850178845533,0.27782491011190563,0.0006630450981852011,$3.00 ,2017/1/1,Indonesia,Travel,"['Global Founders Capital', ' East Ventures', ' Expedia Inc.']",3.0,2017-01-01
423,Uptake,0.02002002002002002,0.0,0.0073571853905990475,0.3292781743313223,0.0007509747676651221,$2.30 ,2015/10/27,United States,Artificial intelligence,"['Revolution', ' New Enterprise Associates', ' Caterpillar']",2.3,2015-10-27
424,NIUM,0.011011011011011011,0.00025081189088432755,0.0011960349198921472,0.2781127121596735,0.0007678734393259802,$1.00 ,2021/7/13,Singapore,Fintech,"['Vertex Ventures SE Asia', ' Global Founders Capital', ' Visa Ventures']",1.0,2021-07-13
425,MyGlamm,0.02102102102102102,0.00014340279506334564,0.0045556525816346834,0.31684280661463976,0.0008217799076000204,$1.20 ,2021/11/10,India,E-commerce & direct-to-consumer,"[""L'Occitane"", ' Trifecta Capital', ' Bessemer Venture Partners']",1.2,2021-11-10
426,GO1,0.023023023023023025,0.0010605164478977196,0.01792424991816898,0.3321296554286245,0.0008248494958872759,$1.00 ,2021/7/19,Australia,Internet software & services,"['Y Combinator', ' M12', ' SEEK']",1.0,2021-07-19
427,Jokr,0.06806806806806806,0.010323610233037791,0.04900667971224842,0.38045083345036107,0.0021804269166631985,$1.20 ,2021/12/2,United States,E-commerce & direct-to-consumer,"['GGV Capital', ' Tiger Global Management', ' Greycroft']",1.2,2021-12-02
428,ManoMano,0.028028028028028028,0.00023231654759343635,0.006211911079726031,0.3230703627815541,0.0009750068557844452,$2.60 ,2021/7/5,France,E-commerce & direct-to-consumer,"['General Atlantic', ' Piton Capital', ' Partech Partners']",2.6,2021-07-05
429,Yotpo,0.023023023023023025,0.00041047810605112804,0.005256382521629693,0.3245021814723668,0.0008940180573576434,$1.40 ,2021/3/18,United States,Internet software & services,"['Bessemer Venture Partners', ' Vintage Investment Partners', ' Blumberg Capital']",1.4,2021-03-18
430,Shield AI,0.044044044044044044,0.0016538235163921502,0.025307197354721297,0.3541839993027328,0.0013167748958382252,$1.00 ,2021/8/24,United States,Artificial intelligence,"['Andreessen Horowitz', ' Homebrew', ' Point72 Ventures']",1.0,2021-08-24
431,Rapyd,0.035035035035035036,0.0017839137313618641,0.013288682722800092,0.343753484598555,0.0011912224279747245,$8.75 ,2019/12/3,United Kingdom,Fintech,"['Target Global', ' General Catalyst', ' Durable Capital Partners']",8.75,2019-12-03
432,Cao Cao Mobility,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.60 ,2018/1/17,China,Auto & transportation,"['People Electrical Appliance Group China', ' Zhongrong International Trust']",1.6,2018-01-17
433,DataRobot,0.026026026026026026,0.0016488036744431857,0.007936903321054734,0.33419685245411385,0.0010253605187682776,$6.30 ,2019/7/29,United States,Artificial intelligence,"['New Enterprise Associates', ' Accomplice', ' IA Ventures']",6.3,2019-07-29
434,Domestika,0.007007007007007007,0.00019180314263118748,0.0007073131642037533,0.2763947887489411,0.0005405783309447292,$1.30 ,2022/1/27,United States,Internet software & services,"['Zeev Ventures', ' GSV Ventures']",1.3,2022-01-27
435,Cityblock Health,0.024024024024024024,0.0010410037041762416,0.007148972554114684,0.3414219645673651,0.0008926081005303234,$5.70 ,2020/12/10,United States,Health,"['Thrive Capital', ' Maverick Ventures', ' Redpoint Ventures']",5.7,2020-12-10
436,Druva,0.04904904904904905,0.000867251490638236,0.039611278148568296,0.3574853148754613,0.0013673471242520712,$2.00 ,2019/6/20,United States,Data management & analytics,"['Nexus Venture Partners', ' Tenaya Capital', ' Sequoia Capital']",2.0,2019-06-20
437,SambaNova Systems,0.026026026026026026,0.0013226825618772868,0.014996218992856475,0.3302232121420313,0.0009784402603528533,$5.00 ,2021/4/13,United States,Data management & analytics,"['Walden International', ' Google Ventures', ' Intel Capital']",5.0,2021-04-13
438,Afiniti,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.60 ,2017/4/14,Bermuda,Artificial intelligence,['GAM Holding'],1.6,2017-04-14
